Neighborhood,categories,hasPerk,id,location.address,location.cc,location.city,location.country,location.crossStreet,location.distance,location.formattedAddress,location.labeledLatLngs,location.lat,location.lng,location.neighborhood,location.postalCode,location.state,name,referralId,venuePage.id,Rating
Hastings-Sunrise,"[{'id': '4bf58dd8d48988d1c4941735', 'name': 'Restaurant', 'pluralName': 'Restaurants', 'shortName': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",False,55ef4cac498eeb1b74cbfc6d,100 - 3787 Canada Way,CA,Burnaby,Canada,Boundary Road,1827,"['100 - 3787 Canada Way (Boundary Road)', 'Burnaby BC', 'Canada']","[{'label': 'display', 'lat': 49.25478930112436, 'lng': -123.02060215444206}]",49.25478930112436,-123.02060215444206,,,BC,Nu Sushi Bar,v-1563626123,,-1
Hastings-Sunrise,"[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",False,4cd335434944721e9c6beba6,2526 East Hastings Street,CA,Vancouver,Canada,Kamloops,1841,"['2526 East Hastings Street (Kamloops)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.27932067116815, 'lng': -123.05333402614583}]",49.27932067116815,-123.05333402614583,,,BC,Rainbow Sushi Express,v-1563626123,,-1
Hastings-Sunrise,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4c7814d1794e224b3af36028,3978 Hastings St,CA,Burnaby,Canada,at Mcdonald Ave,1811,"['3978 Hastings St (at Mcdonald Ave)', 'Burnaby BC V5C', 'Canada']","[{'label': 'display', 'lat': 49.28123762498834, 'lng': -123.01781577236474}]",49.28123762498834,-123.01781577236474,,V5C,BC,Little Tokyo's Sushi,v-1563626123,,-1
Hastings-Sunrise,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b672524f964a5208e3d2be3,1-1815 Rosser Avenue,CA,Burnaby,Canada,Rosser and Halifax,2020,"['1-1815 Rosser Avenue (Rosser and Halifax)', 'Burnaby BC', 'Canada']","[{'label': 'display', 'lat': 49.26741249238086, 'lng': -123.00608728343956}]",49.26741249238086,-123.00608728343956,,,BC,Gohan Sushi,v-1563626123,,-1
Hastings-Sunrise,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ad0f828f964a52093db20e3,1431 Commercial Drive,CA,Vancouver,Canada,,2621,"['1431 Commercial Drive', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.27166498538361, 'lng': -123.06964074254361}]",49.27166498538361,-123.06964074254361,,,BC,Sushi King,v-1563626123,,-1
Hastings-Sunrise,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4e866df302d59a120a0a379f,,CA,,Canada,,2628,['Canada'],"[{'label': 'display', 'lat': 49.271671295166016, 'lng': -123.06974029541016}]",49.271671295166016,-123.06974029541016,,,,Sankyu Sushi And Oyster Bar,v-1563626123,,-1
Hastings-Sunrise,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4bfc3b7bb5cd2d7f4c4431fb,1179 Commercial Dr.,CA,Vancouver,Canada,at William St,2670,"['1179 Commercial Dr. (at William St)', 'Vancouver BC V5L 3X3', 'Canada']","[{'label': 'display', 'lat': 49.27410489202677, 'lng': -123.06966304779053}]",49.27410489202677,-123.06966304779053,,V5L 3X3,BC,Taiyo Sushi,v-1563626123,,-1
Hastings-Sunrise,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,52002b5e498efe20df312a53,2575 Commercial Dr,CA,Vancouver,Canada,at E 10th Ave,2720,"['2575 Commercial Dr (at E 10th Ave)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.26167984775625, 'lng': -123.06966950927601}]",49.26167984775625,-123.06966950927601,,,BC,Commercial Sushi,v-1563626123,,-1
Hastings-Sunrise,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ff0ba11e4b04bc47c29e165,2763 Commercial Drive,CA,BC,Canada,E 12th Ave,2801,"['2763 Commercial Drive (E 12th Ave)', 'BC Vancouver v5n4c5', 'Canada']","[{'label': 'display', 'lat': 49.25996880238284, 'lng': -123.0699588885927}]",49.25996880238284,-123.0699588885927,,v5n4c5,Vancouver,Naruto Sushi,v-1563626123,,-1
Hastings-Sunrise,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b8f0753f964a5207a4533e3,1437 Commercial Dr.,CA,Vancouver,Canada,at Grant St.,2623,"['1437 Commercial Dr. (at Grant St.)', 'Vancouver BC V5L 3X8', 'Canada']","[{'label': 'display', 'lat': 49.271731917528406, 'lng': -123.06965325066676}]",49.271731917528406,-123.06965325066676,,V5L 3X8,BC,Ginger Sushi,v-1563626123,,-1
Hastings-Sunrise,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ce06473ac908eec9a605906,3311 East Broadway,CA,Vancouver,Canada,Rupert,753,"['3311 East Broadway (Rupert)', 'Vancouver BC V5M 2A1', 'Canada']","[{'label': 'display', 'lat': 49.261995860216125, 'lng': -123.03332531297768}]",49.261995860216125,-123.03332531297768,,V5M 2A1,BC,Sushiholic,v-1563626123,,-1
Hastings-Sunrise,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b639b59f964a52091862ae3,1 - 4461 Lougheed Highway,CA,Burnaby,Canada,,2175,"['1 - 4461 Lougheed Highway', 'Burnaby BC V5c 3z2', 'Canada']","[{'label': 'display', 'lat': 49.26661627046477, 'lng': -123.00404963288224}]",49.26661627046477,-123.00404963288224,,V5c 3z2,BC,Miki Sushi,v-1563626123,,-1
Victoria-Fraserview,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4bbf7f53abf49521fbbcbd93,6501 Victoria Dr,CA,Vancouver,Canada,at 49th Ave.,1539,"['6501 Victoria Dr (at 49th Ave.)', 'Vancouver BC V5P 3X8', 'Canada']","[{'label': 'display', 'lat': 49.225124383310956, 'lng': -123.06592842367571}]",49.225124383310956,-123.06592842367571,,V5P 3X8,BC,Nishiki Sushi,v-1563626123,,-1
Victoria-Fraserview,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b673244f964a520cb402be3,7026 Kerr St,CA,Vancouver,Canada,at E 54th Ave,1681,"['7026 Kerr St (at E 54th Ave)', 'Vancouver BC V5S 4W2', 'Canada']","[{'label': 'display', 'lat': 49.21954369136304, 'lng': -123.04099976770806}]",49.21954369136304,-123.04099976770806,,V5S 4W2,BC,Sushi Go,v-1563626123,,-1
Victoria-Fraserview,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,549f8078498eec334669d5a3,6929 Victoria Drive,CA,Vancouver,Canada,,1153,"['6929 Victoria Drive', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.22149148656226, 'lng': -123.06601976511651}]",49.22149148656226,-123.06601976511651,,,BC,Katei Sushi,v-1563626123,,-1
Victoria-Fraserview,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4c1d8bcc8b3aa593ecda9a5f,5755 Victoria Dr.,CA,Vancouver,Canada,at E 42 Ave.,2305,"['5755 Victoria Dr. (at E 42 Ave.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.232178, 'lng': -123.065647}]",49.232178,-123.065647,,,BC,Sushi Nara,v-1563626123,,-1
Victoria-Fraserview,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,53ba053c498ef8731ff0f3c8,5857 Victoria Dr,CA,Vancouver,Canada,at E 43rd Ave,2182,"['5857 Victoria Dr (at E 43rd Ave)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.231056151302184, 'lng': -123.06569182605112}]",49.231056151302184,-123.06569182605112,,,BC,Aji-Kura Ramen and Sushi,v-1563626123,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4cc2308a01fb236aa0869dba,1947 Kingsway,CA,Vancouver,Canada,at Beatrice St.,121,"['1947 Kingsway (at Beatrice St.)', 'Vancouver BC V5N 2T1', 'Canada']","[{'label': 'display', 'lat': 49.245657, 'lng': -123.066066}]",49.245657,-123.066066,,V5N 2T1,BC,Sushi Hut Japanese Restaurant,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4bca1569b6c49c74c9b68f91,1284 Kingsway,CA,Vancouver,Canada,at Clark Dr.,1214,"['1284 Kingsway (at Clark Dr.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.25128795544434, 'lng': -123.07839996478187}]",49.25128795544434,-123.07839996478187,,,BC,Sushi Bay Japanese Restaurant,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,510c7d8ce4b0be8b30584506,2252 Kingsway,CA,Vancouver,Canada,at Baldwin St,452,"['2252 Kingsway (at Baldwin St)', 'Vancouver BC V5N 2T7', 'Canada']","[{'label': 'display', 'lat': 49.24262202461356, 'lng': -123.05970512889671}]",49.24262202461356,-123.05970512889671,,V5N 2T7,BC,Sushi By Yuji,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,517d912de4b01ac4068954da,1947 Kingsway,CA,Vancouvwr,Canada,,119,"['1947 Kingsway', 'Vancouvwr BC', 'Canada']","[{'label': 'display', 'lat': 49.2457, 'lng': -123.066}]",49.2457,-123.066,,,BC,Tako Sushi House,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aae9cb7f964a5209b6220e3,101-1638 East Broadway,CA,Vancouver,Canada,Commercial Drive,1970,"['101-1638 East Broadway (Commercial Drive)', 'Vancouver BC V5N 1W1', 'Canada']","[{'label': 'display', 'lat': 49.26237772188581, 'lng': -123.07067797231643}]",49.26237772188581,-123.07067797231643,,V5N 1W1,BC,Broadway Station Sushi,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4bbf7f53abf49521fbbcbd93,6501 Victoria Dr,CA,Vancouver,Canada,at 49th Ave.,2228,"['6501 Victoria Dr (at 49th Ave.)', 'Vancouver BC V5P 3X8', 'Canada']","[{'label': 'display', 'lat': 49.225124383310956, 'lng': -123.06592842367571}]",49.225124383310956,-123.06592842367571,,V5P 3X8,BC,Nishiki Sushi,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,56624b06498e4dd40f9c258c,2271 Kingsway,CA,Vancouver,Canada,,525,"['2271 Kingsway', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.24226621273282, 'lng': -123.05886287868417}]",49.24226621273282,-123.05886287868417,,,BC,Sushi Bay,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,50de52cfe4b0437c2d1207ba,5088 Victoria Drive,CA,Vancouver,Canada,,777,"['5088 Victoria Drive', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.23816020350231, 'lng': -123.06542893202274}]",49.23816020350231,-123.06542893202274,,,BC,Kawa Sushi,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,55060378498ec5a44f72e4e2,1284 Kingsway,CA,Vancouver,Canada,,1214,"['1284 Kingsway', 'Vancouver BC V5V 3E1', 'Canada']","[{'label': 'display', 'lat': 49.251323, 'lng': -123.078359}]",49.251323,-123.078359,,V5V 3E1,BC,Sushi Wind,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,50ef6b9ae4b0d2809a337e1c,3913 Knight Street,CA,Vancouver,Canada,,974,"['3913 Knight Street', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.24946960974055, 'lng': -123.07626012949969}]",49.24946960974055,-123.07626012949969,,,BC,Deli Sushi,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4c1d8bcc8b3aa593ecda9a5f,5755 Victoria Dr.,CA,Vancouver,Canada,at E 42 Ave.,1442,"['5755 Victoria Dr. (at E 42 Ave.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.232178, 'lng': -123.065647}]",49.232178,-123.065647,,,BC,Sushi Nara,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4b99a94af964a520778a35e3,5632 Victoria Drive,CA,Vancouver,Canada,,1295,"['5632 Victoria Drive', 'Vancouver BC V5P 3W4', 'Canada']","[{'label': 'display', 'lat': 49.23349915368993, 'lng': -123.06552212390322}]",49.23349915368993,-123.06552212390322,,V5P 3W4,BC,Happy Sushi,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ff0ba11e4b04bc47c29e165,2763 Commercial Drive,CA,BC,Canada,E 12th Ave,1697,"['2763 Commercial Drive (E 12th Ave)', 'BC Vancouver v5n4c5', 'Canada']","[{'label': 'display', 'lat': 49.25996880238284, 'lng': -123.0699588885927}]",49.25996880238284,-123.0699588885927,,v5n4c5,Vancouver,Naruto Sushi,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,5b075046dab4b1002cd38b72,3916 Fraser Street,CA,Vancouver,Canada,E 24th Street,1919,"['3916 Fraser Street (E 24th Street)', 'Vancouver BC V5V 4E4', 'Canada']","[{'label': 'display', 'lat': 49.249858, 'lng': -123.090012}]",49.249858,-123.090012,,V5V 4E4,BC,Good Sushi,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,53ba053c498ef8731ff0f3c8,5857 Victoria Dr,CA,Vancouver,Canada,at E 43rd Ave,1567,"['5857 Victoria Dr (at E 43rd Ave)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.231056151302184, 'lng': -123.06569182605112}]",49.231056151302184,-123.06569182605112,,,BC,Aji-Kura Ramen and Sushi,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,52cb105811d2756c2dc10e3d,2893 Grandview Hwy,CA,Vancouver,Canada,Renfrew,2081,"['2893 Grandview Hwy (Renfrew)', 'Vancouver BC V5M 2E1', 'Canada']","[{'label': 'display', 'lat': 49.25847, 'lng': -123.044553}]",49.25847,-123.044553,,V5M 2E1,BC,Sushi House,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,52002b5e498efe20df312a53,2575 Commercial Dr,CA,Vancouver,Canada,at E 10th Ave,1879,"['2575 Commercial Dr (at E 10th Ave)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.26167984775625, 'lng': -123.06966950927601}]",49.26167984775625,-123.06966950927601,,,BC,Commercial Sushi,v-1563626124,,-1
Kensington-Cedar Cottage,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b4a3f68f964a5209b8026e3,3913 Knight St,CA,Vancouver,Canada,btwn Kingsway & King Edward Ave,975,"['3913 Knight St (btwn Kingsway & King Edward Ave)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.249631, 'lng': -123.076126}]",49.249631,-123.076126,,,BC,Deli Nippon,v-1563626124,,-1
Strathcona,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4abedbd3f964a5204d9020e3,315 E Broadway,CA,Vancouver,Canada,at Scotia St.,901,"['315 E Broadway (at Scotia St.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.26297064086981, 'lng': -123.09872088057193}]",49.26297064086981,-123.09872088057193,Mt. Pleasant,,BC,Hime Sushi,v-1563626124,,-1
Strathcona,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aa7e160f964a520d14d20e3,181 E 16th Ave.,CA,Vancouver,Canada,at Main St.,1635,"['181 E 16th Ave. (at Main St.)', 'Vancouver BC V5T 4R2', 'Canada']","[{'label': 'display', 'lat': 49.256629369817, 'lng': -123.10200352785085}]",49.256629369817,-123.10200352785085,,V5T 4R2,BC,Toshi Sushi,v-1563626124,,-1
Strathcona,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4aa80cc4f964a520fd4e20e3,220 Davie St,CA,Vancouver,Canada,btwn Mainland & Pacific Blvd,2226,"['220 Davie St (btwn Mainland & Pacific Blvd)', 'Vancouver BC V6B 5Z6', 'Canada']","[{'label': 'display', 'lat': 49.274721075528696, 'lng': -123.12182784459537}]",49.274721075528696,-123.12182784459537,,V6B 5Z6,BC,Sushi Maro Japanese Restaurant,v-1563626124,,-1
Strathcona,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aa7e590f964a520ec4d20e3,371 E Broadway,CA,Vancouver,Canada,Brunswick St,854,"['371 E Broadway (Brunswick St)', 'Vancouver BC V5T 1W5', 'Canada']","[{'label': 'display', 'lat': 49.26289746256272, 'lng': -123.09716862704346}]",49.26289746256272,-123.09716862704346,,V5T 1W5,BC,Sushiyama,v-1563626124,,-1
Strathcona,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,537666fb498eaa8a564c63e4,1431 Commercial Dr,CA,Vancouver,Canada,btwn Kitchener & Grant,1632,"['1431 Commercial Dr (btwn Kitchener & Grant)', 'Vancouver BC V5L 3X8', 'Canada']","[{'label': 'display', 'lat': 49.27161071559217, 'lng': -123.06979372286578}]",49.27161071559217,-123.06979372286578,,V5L 3X8,BC,Hirado Sushi,v-1563626124,,-1
Strathcona,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aafe810f964a520206520e3,562 Granville St.,CA,Vancouver,Canada,at Dunsmuir St.,2345,"['562 Granville St. (at Dunsmuir St.)', 'Vancouver BC V6C 1A8\u200e', 'Canada']","[{'label': 'display', 'lat': 49.28406722147116, 'lng': -123.11590091765547}]",49.28406722147116,-123.11590091765547,,V6C 1A8‎,BC,Urban Sushi,v-1563626124,,-1
Strathcona,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aae9cb7f964a5209b6220e3,101-1638 East Broadway,CA,Vancouver,Canada,Commercial Drive,1763,"['101-1638 East Broadway (Commercial Drive)', 'Vancouver BC V5N 1W1', 'Canada']","[{'label': 'display', 'lat': 49.26237772188581, 'lng': -123.07067797231643}]",49.26237772188581,-123.07067797231643,,V5N 1W1,BC,Broadway Station Sushi,v-1563626124,,-1
Strathcona,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b71d2caf964a520905e2de3,1016 Commercial Dr.,CA,Vancouver,Canada,at Parker St.,1757,"['1016 Commercial Dr. (at Parker St.)', 'Vancouver BC V5L 3W9', 'Canada']","[{'label': 'display', 'lat': 49.2754140004949, 'lng': -123.0694769416477}]",49.2754140004949,-123.0694769416477,,V5L 3W9,BC,Britannia Sushi,v-1563626124,,-1
